X,Y,x_m,y_m,dist_to_goal,shot_angle_rad,shot_angle_deg,minute,is_goal,sit_DirectFreekick,sit_FromCorner,sit_OpenPlay,sit_Penalty,sit_SetPiece,type_Head,type_LeftFoot,type_OtherBodyPart,type_RightFoot,act_Aerial,act_BallRecovery,act_BallTouch,act_BlockedPass,act_Chipped,act_CornerAwarded,act_Cross,act_Dispossessed,act_Foul,act_HeadPass,act_LayOff,act_OffsidePass,act_Pass,act_Rebound,act_Standard,act_Tackle,act_TakeOn,act_Throughball,act_Unknown,ha_a,ha_h
0.950999984741211,0.4509999847412109,99.85499839782715,30.66799896240234,6.129704103862855,1.0000835181982526,57.300564753354735,26,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.963000030517578,0.499000015258789,101.11500320434568,33.93200103759765,3.885591841808929,1.5110106589660244,86.57453355803456,27,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8780000305175781,0.6,92.1900032043457,40.8,14.502965831328204,0.4443696436124046,25.460505122723305,30,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.9259999847412108,0.7669999694824219,97.22999839782713,52.15599792480469,19.748751493278785,0.14988637684147488,8.587856799523912,36,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8540000152587891,0.4979999923706055,89.67000160217286,33.863999481201176,15.33060165220192,0.4686872332009127,26.85380037407609,38,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.7519999694824219,0.4659999847412109,78.95999679565429,31.687998962402343,26.14243897726812,0.2771612727571646,15.880171173459775,53,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.86,0.610999984741211,90.3,41.547998962402346,16.524596465161473,0.39285204101452753,22.508763923232742,72,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7340000152587891,0.7480000305175781,77.07000160217285,50.864002075195316,32.62636014781329,0.19211235981105165,11.007227409471954,78,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.8880000305175781,0.5829999923706055,93.24000320434571,39.64399948120118,13.04424220787081,0.5021916577690116,28.773462496842587,82,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.7290000152587891,0.5670000076293945,76.54500160217286,38.556000518798825,28.817426577465937,0.24961373721016233,14.301813650629933,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.921999969482422,0.5259999847412109,96.80999679565431,35.767998962402345,8.378661755808523,0.8123231910377432,46.542690447061986,4,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8590000152587891,0.75,90.19500160217285,51.0,22.543025031252228,0.21562145277936234,12.354199216736836,9,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.93,0.3139999961853027,97.65,21.351999740600586,14.628547794014537,0.2620398859188341,15.013779527238764,9,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.916999969482422,0.7140000152587891,96.28499679565431,48.552001037597655,16.962075788357946,0.22849424722247763,13.0917560088668,15,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.7580000305175781,0.3909999847412109,79.5900032043457,26.58799896240234,26.468957224199638,0.264328096570593,15.144884340221427,19,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
